15086063	7490958	7492692	18132	1,52616858	1	0,782383883	VPD-ZDC-novtx-mon	0,862751647
15086064	7492741	7494640	18132	1,571812085	1	0,807665959	VPD-ZDC-novtx-mon	0,883336098
15086065	7494731	7495158	18132	0,324024635	1	0,796098986	VPD-ZDC-novtx-mon	0,859490028
15086066	7495321	7497218	18132	1,526279605	1	0,782283418	VPD-ZDC-novtx-mon	0,854739204
15086067	7497284	7498854	18132	1,095750017	1	0,662313472	VPD-ZDC-novtx-mon	0,730671092
15086068	7498905	7500764	18132	1,403502375	1	0,808906527	VPD-ZDC-novtx-mon	0,877403181
15086069	7500828	7502857	18132	1,451666103	1	0,810221699	VPD-ZDC-novtx-mon	0,891448447
15086072	7502986	7504783	18132	0,990206664	1	0,848354706	VPD-ZDC-novtx-mon	0,917109557
15086073	7504839	7506424	18132	0,810217082	1	0,857754289	VPD-ZDC-novtx-mon	0,922419562
15086074	7506474	7508304	18132	1,109492294	1	0,835124209	VPD-ZDC-novtx-mon	0,911006027
15086075	7508351	7508659	18132	0,042874129	1	0,179392142	VPD-ZDC-novtx-mon	0,922302169
15086076	7508818	7508879	18132	0	1	0	VPD-ZDC-novtx-mon	0,824911432
15086078	7510382	7510537	18132	0,078558551	1	0,784626284	VPD-ZDC-novtx-mon	0,829561858
15086079	7510588	7511011	18132	0,259368227	1	0,837498612	VPD-ZDC-novtx-mon	0,900081498
15087001	7518292	7520204	18133	2,077130946	1	0,687085946	VPD-ZDC-novtx-mon	0,746862694
15087002	7520281	7522154	18133	2,204242484	1	0,785975138	VPD-ZDC-novtx-mon	0,851193632
15087004	7522856	7525155	18133	2,421935504	1	0,785607163	VPD-ZDC-novtx-mon	0,890043619
15087006	7525570	7527640	18133	2,043599488	1	0,764203984	VPD-ZDC-novtx-mon	0,826043038
15087007	7527695	7529701	18133	2,018697989	1	0,822106062	VPD-ZDC-novtx-mon	0,888948379
15087008	7529765	7531681	18133	1,848264117	1	0,81422507	VPD-ZDC-novtx-mon	0,881615644
15087009	7531872	7533810	18133	1,729029449	1	0,828229527	VPD-ZDC-novtx-mon	0,891559189
15087010	7533876	7535714	18133	1,428242479	1	0,772334018	VPD-ZDC-novtx-mon	0,842965994
15087011	7535786	7536282	18133	0,272215098	1	0,689028213	VPD-ZDC-novtx-mon	0,74635199
15087012	7536341	7538201	18133	1,283092779	1	0,821237522	VPD-ZDC-novtx-mon	0,88777455
15087013	7538252	7539491	18133	0,660336225	1	0,703317467	VPD-ZDC-novtx-mon	0,86330479
15087019	7545412	7547259	18133	0,891865283	1	0,871228721	VPD-ZDC-novtx-mon	0,927352566
15087020	7547302	7549036	18133	0,509923592	1	0,479473078	VPD-ZDC-novtx-mon	0,936794912
15087037	7565230	7567191	18135	0,809563355	1	0,285293526	VPD-ZDC-novtx-mon	0,314886349
15087038	7567273	7569183	18135	2,016945334	1	0,750015918	VPD-ZDC-novtx-mon	0,827950555
15087039	7569234	7571184	18135	2,196609118	1	0,784949862	VPD-ZDC-novtx-mon	0,863546399
15087040	7571262	7573065	18135	2,127890788	1	0,797333262	VPD-ZDC-novtx-mon	0,875776048
15087041	7573115	7574907	18135	2,10912444	1	0,809636466	VPD-ZDC-novtx-mon	0,894330586
15087042	7574960	7576781	18135	2,0427152	1	0,800528662	VPD-ZDC-novtx-mon	0,881809042
15087043	7576934	7577875	18135	0,887117076	1	0,753459701	VPD-ZDC-novtx-mon	0,824846302
15087046	7577941	7579755	18135	1,761494504	1	0,823584937	VPD-ZDC-novtx-mon	0,896490913
15087047	7579810	7581643	18135	1,807192715	1	0,761506785	VPD-ZDC-novtx-mon	0,841567305
15087049	7581703	7583517	18135	1,872436518	1	0,802339055	VPD-ZDC-novtx-mon	0,878765642
15087050	7583578	7584008	18135	0,386234807	1	0,804461138	VPD-ZDC-novtx-mon	0,867572421
15087055	7588899	7589323	18135	0,30351437	1	0,830301839	VPD-ZDC-novtx-mon	0,872857374
15087056	7589394	7591331	18135	1,412793553	1	0,817073938	VPD-ZDC-novtx-mon	0,890457376
15088004	7606091	7608134	18136	2,881721057	1	0,643782813	VPD-ZDC-novtx-mon	0,710020774
15088005	7608231	7610060	18136	2,861760232	1	0,746868918	VPD-ZDC-novtx-mon	0,815258213
15088006	7610133	7611954	18136	2,552757056	1	0,784982106	VPD-ZDC-novtx-mon	0,863275086
15088069	7689411	7691254	18142	1,646976613	1	0,798292983	VPD-ZDC-novtx-mon	0,877782784
15089002	7691304	7693471	18142	1,830225891	1	0,801103057	VPD-ZDC-novtx-mon	0,881479172
15089004	7693526	7695345	18142	1,433491156	1	0,81700714	VPD-ZDC-novtx-mon	0,894619666
15089005	7695424	7697225	18142	1,36791271	1	0,825951862	VPD-ZDC-novtx-mon	0,900102403
15089006	7697292	7699105	18142	1,280061145	1	0,833240801	VPD-ZDC-novtx-mon	0,906285853
15089007	7699167	7701140	18142	1,308988957	1	0,843320615	VPD-ZDC-novtx-mon	0,913420263
15089008	7701243	7703277	18142	1,333904561	1	0,827627772	VPD-ZDC-novtx-mon	0,901239774
15089009	7703360	7705716	18142	1,61657751	1	0,843000524	VPD-ZDC-novtx-mon	0,90897146
15089010	7705802	7706523	18142	0,41059425	1	0,83872991	VPD-ZDC-novtx-mon	0,913967492
15089028	7735699	7736684	18145	0,868992469	1	0,675354288	VPD-ZDC-novtx-mon	0,845944797
15089033	7742820	7744491	18145	1,299433063	1	0,815993606	VPD-ZDC-novtx-mon	0,890433041
15089034	7744543	7746441	18145	1,446215238	1	0,758103647	VPD-ZDC-novtx-mon	0,833455536
15089036	7746513	7747530	18145	0,864547974	1	0,794438054	VPD-ZDC-novtx-mon	0,863371631
15089037	7747690	7749501	18145	1,512712878	1	0,792868308	VPD-ZDC-novtx-mon	0,870224931
15089038	7749557	7750620	18145	0,792489485	1	0,786201527	VPD-ZDC-novtx-mon	0,858320697
15089039	7750876	7752696	18145	1,390632789	1	0,803249957	VPD-ZDC-novtx-mon	0,881085598
15089040	7752748	7754557	18145	1,384054224	1	0,81981708	VPD-ZDC-novtx-mon	0,89171919
15089041	7754611	7755202	18145	0,400912337	1	0,770933522	VPD-ZDC-novtx-mon	0,8338233
15089042	7755302	7757105	18145	1,232006211	1	0,836345457	VPD-ZDC-novtx-mon	0,910276391
15089044	7757304	7758770	18145	0,94459456	1	0,843084671	VPD-ZDC-novtx-mon	0,91103703
15089045	7758834	7760849	18145	1,301621643	1	0,832918344	VPD-ZDC-novtx-mon	0,905400083
15090008	7786470	7788014	18147	1,561589065	1	0,800686769	VPD-ZDC-novtx-mon	0,883844958
15090010	7788071	7790085	18147	1,923503804	1	0,800420777	VPD-ZDC-novtx-mon	0,874659367
15090053	7835868	7837654	18151	1,889695136	1	0,797574671	VPD-ZDC-novtx-mon	0,877099446
15090054	7837720	7839526	18151	1,822700735	1	0,803838022	VPD-ZDC-novtx-mon	0,882926738
15090056	7839750	7841550	18151	1,770739637	1	0,801475553	VPD-ZDC-novtx-mon	0,879957935
15090058	7843075	7844884	18151	1,610475542	1	0,77461684	VPD-ZDC-novtx-mon	0,854027769
